VideoName,ImageName,NumAnimals,Mistakes,,Precision
1_02_04_11_merged.mp4,1_02_04_11_015.jpg,18,0,,
1_02_04_11_merged.mp4,1_02_04_11_016.jpg,18,0,,
1_02_04_11_merged.mp4,1_02_04_11_017.jpg,18,0,,
1_02_04_11_merged.mp4,1_02_04_11_018.jpg,18,0,,
1_02_04_11_merged.mp4,1_02_04_11_019.jpg,18,0,,
1_02_04_11_merged.mp4,1_02_04_11_020.jpg,18,1,,
1_02_04_11_merged.mp4,1_02_04_11_021.jpg,18,0,,
1_02_04_11_merged.mp4,1_02_04_11_022.jpg,18,0,,
1_02_04_11_merged.mp4,1_02_04_11_023.jpg,18,1,,
1_02_04_11_merged.mp4,1_02_04_11_024.jpg,18,3,,
1_02_04_11_merged.mp4,1_02_04_11_025.jpg,18,1,,
1_02_04_11_merged.mp4,1_02_04_11_026.jpg,18,0,,
1_02_04_11_merged.mp4,1_02_04_11_027.jpg,18,0,,
1_02_04_11_merged.mp4,1_02_04_11_028.jpg,18,1,,
1_02_04_11_merged.mp4,1_02_04_11_029.jpg,18,0,,
1_02_04_11_merged.mp4,1_02_04_11_030.jpg,18,1,,
1_02_04_11_merged.mp4,1_02_04_11_031.jpg,18,0,,
1_02_04_11_merged.mp4,1_02_04_11_032.jpg,18,0,,
1_02_04_12_merged.mp4,1_02_04_12_001.jpg,18,3,,
1_02_04_12_merged.mp4,1_02_04_12_002.jpg,18,0,,
1_02_04_12_merged.mp4,1_02_04_12_003.jpg,18,0,,
1_02_04_12_merged.mp4,1_02_04_12_004.jpg,18,0,,
1_02_04_12_merged.mp4,1_02_04_12_005.jpg,18,0,,
1_02_04_12_merged.mp4,1_02_04_12_006.jpg,18,0,,
1_02_04_12_merged.mp4,1_02_04_12_007.jpg,18,0,,
1_02_04_12_merged.mp4,1_02_04_12_008.jpg,18,0,,
1_02_04_12_merged.mp4,1_02_04_12_009.jpg,18,0,,
1_02_04_12_merged.mp4,1_02_04_12_010.jpg,18,0,,
1_02_04_12_merged.mp4,1_02_04_12_011.jpg,18,0,,
1_02_04_12_merged.mp4,1_02_04_12_012.jpg,18,0,,
1_02_04_12_merged.mp4,1_02_04_12_013.jpg,18,0,,
1_02_04_12_merged.mp4,1_02_04_12_014.jpg,18,0,,
1_02_04_12_merged.mp4,1_02_04_12_015.jpg,18,0,,
1_02_04_12_merged.mp4,1_02_04_12_016.jpg,18,1,,
1_02_04_12_merged.mp4,1_02_04_12_017.jpg,18,0,,
1_02_04_12_merged.mp4,1_02_04_12_018.jpg,18,0,,
1_02_04_12_merged.mp4,1_02_04_12_019.jpg,18,2,,
1_02_04_12_merged.mp4,1_02_04_12_020.jpg,18,0,,
1_02_04_12_merged.mp4,1_02_04_12_021.jpg,18,0,,
1_02_04_12_merged.mp4,1_02_04_12_022.jpg,18,0,,
1_02_04_12_merged.mp4,1_02_04_12_023.jpg,18,0,,
1_02_04_12_merged.mp4,1_02_04_12_024.jpg,18,1,,
1_02_04_12_merged.mp4,1_02_04_12_025.jpg,18,0,,
1_02_04_12_merged.mp4,1_02_04_12_026.jpg,18,0,,
1_02_04_12_merged.mp4,1_02_04_12_027.jpg,18,0,,
1_02_04_12_merged.mp4,1_02_04_12_028.jpg,18,0,,
1_02_04_12_merged.mp4,1_02_04_12_029.jpg,18,0,,
1_02_04_12_merged.mp4,1_02_04_12_030.jpg,18,0,,
1_02_04_12_merged.mp4,1_02_04_12_031.jpg,18,1,,
1_02_04_12_merged.mp4,1_02_04_12_032.jpg,18,0,,
2_02_25_14_merged.mp4,2_02_25_14_001.jpg,0,0,,
2_02_25_14_merged.mp4,2_02_25_14_002.jpg,0,0,,
2_02_25_14_merged.mp4,2_02_25_14_003.jpg,0,0,,
2_02_25_14_merged.mp4,2_02_25_14_004.jpg,0,0,,
2_02_25_14_merged.mp4,2_02_25_14_005.jpg,0,0,,
2_02_25_14_merged.mp4,2_02_25_14_006.jpg,0,0,,
2_02_25_14_merged.mp4,2_02_25_14_007.jpg,0,0,,
2_02_25_14_merged.mp4,2_02_25_14_008.jpg,0,0,,
2_02_25_14_merged.mp4,2_02_25_14_009.jpg,0,0,,
2_02_25_14_merged.mp4,2_02_25_14_010.jpg,0,0,,
2_02_25_14_merged.mp4,2_02_25_14_011.jpg,6,0,,
2_02_25_14_merged.mp4,2_02_25_14_012.jpg,8,0,,
2_02_25_14_merged.mp4,2_02_25_14_013.jpg,5,0,,
2_02_25_14_merged.mp4,2_02_25_14_014.jpg,7,0,,
2_02_25_14_merged.mp4,2_02_25_14_015.jpg,5,0,,
2_02_25_14_merged.mp4,2_02_25_14_016.jpg,7,1,,
2_02_25_14_merged.mp4,2_02_25_14_017.jpg,5,1,,
2_02_25_14_merged.mp4,2_02_25_14_018.jpg,5,0,,
2_02_25_14_merged.mp4,2_02_25_14_019.jpg,5,0,,
2_02_25_14_merged.mp4,2_02_25_14_020.jpg,5,0,,
2_02_25_14_merged.mp4,2_02_25_14_021.jpg,5,0,,
2_02_25_14_merged.mp4,2_02_25_14_022.jpg,5,1,,
2_02_25_14_merged.mp4,2_02_25_14_023.jpg,5,1,,
2_02_25_14_merged.mp4,2_02_25_14_024.jpg,7,0,,
2_02_25_14_merged.mp4,2_02_25_14_025.jpg,17,2,,
2_02_25_14_merged.mp4,2_02_25_14_026.jpg,17,2,,
2_02_25_14_merged.mp4,2_02_25_14_027.jpg,17,1,,
2_02_25_14_merged.mp4,2_02_25_14_028.jpg,17,3,,
2_02_25_14_merged.mp4,2_02_25_14_029.jpg,17,1,,
2_02_25_14_merged.mp4,2_02_25_14_030.jpg,17,1,,
2_02_25_14_merged.mp4,2_02_25_14_031.jpg,17,1,,
2_02_25_14_merged.mp4,2_02_25_14_032.jpg,17,1,,
2_02_25_15_merged.mp4,2_02_25_15_001.jpg,17,1,,
2_02_25_15_merged.mp4,2_02_25_15_002.jpg,17,1,,
2_02_25_15_merged.mp4,2_02_25_15_003.jpg,17,1,,
2_02_25_15_merged.mp4,2_02_25_15_004.jpg,17,1,,
2_02_25_15_merged.mp4,2_02_25_15_005.jpg,17,1,,
2_02_25_15_merged.mp4,2_02_25_15_006.jpg,17,1,,
2_02_25_15_merged.mp4,2_02_25_15_007.jpg,17,2,,
2_02_25_15_merged.mp4,2_02_25_15_008.jpg,17,0,,
2_02_25_15_merged.mp4,2_02_25_15_009.jpg,17,0,,
2_02_25_15_merged.mp4,2_02_25_15_010.jpg,17,0,,
2_02_25_15_merged.mp4,2_02_25_15_011.jpg,17,1,,
2_02_25_15_merged.mp4,2_02_25_15_012.jpg,17,0,,
2_02_25_15_merged.mp4,2_02_25_15_013.jpg,17,0,,
2_02_25_15_merged.mp4,2_02_25_15_014.jpg,17,0,,
2_02_25_15_merged.mp4,2_02_25_15_015.jpg,17,0,,
2_02_25_15_merged.mp4,2_02_25_15_016.jpg,17,0,,
2_02_25_15_merged.mp4,2_02_25_15_017.jpg,17,1,,
2_02_25_15_merged.mp4,2_02_25_15_018.jpg,17,1,,
2_02_25_15_merged.mp4,2_02_25_15_019.jpg,17,0,,
2_02_25_15_merged.mp4,2_02_25_15_020.jpg,17,0,,
2_02_25_15_merged.mp4,2_02_25_15_021.jpg,17,0,,
2_02_25_15_merged.mp4,2_02_25_15_022.jpg,17,0,,
2_02_25_15_merged.mp4,2_02_25_15_023.jpg,17,0,,
2_02_25_15_merged.mp4,2_02_25_15_024.jpg,17,0,,
2_02_25_15_merged.mp4,2_02_25_15_025.jpg,17,1,,
2_02_25_15_merged.mp4,2_02_25_15_026.jpg,17,1,,
2_02_25_15_merged.mp4,2_02_25_15_027.jpg,17,1,,
2_02_25_15_merged.mp4,2_02_25_15_028.jpg,17,1,,
2_02_25_15_merged.mp4,2_02_25_15_029.jpg,17,0,,
2_02_25_15_merged.mp4,2_02_25_15_030.jpg,17,1,,
2_02_25_15_merged.mp4,2_02_25_15_031.jpg,17,0,,
2_02_25_15_merged.mp4,2_02_25_15_032.jpg,17,1,,
